job_title,job_url,company_name,experience,salary,location,skills,description,search_keyword,search_location,scraped_at,source,posted_date,job_title_clean,company_name_clean,salary_min_lpa,salary_max_lpa,salary_avg_lpa,exp_min_years,exp_max_years,experience_level,primary_city,is_remote,is_hybrid,text_to_search,has_python,has_sql,has_excel,has_power_bi,has_tableau,has_r,has_statistics,has_machine_learning,has_data_visualization,has_etl,has_pandas,has_numpy,has_scikit-learn,has_aws,has_azure,has_big_data,total_skills_mentioned,cleaned_at,days_since_scraped
Business Analyst - L3,https://www.naukri.com/job-listings-business-analyst-l3-wipro-limited-bengaluru-3-to-5-years-011225916375,Wipro,3-5 Yrs,Not Disclosed,Bengaluru,"project management, business analysis, root cause analysis, salesforce sales cloud, integration testing, client engagement, documentation, test cases, Save",,business-analyst,bangalore,2025-12-04 12:36:02,Naukri,,Business Analyst,Wipro,,,,3.0,5.0,Mid Level (3-5 years),Bangalore,False,False," project management, business analysis, root cause analysis, salesforce sales cloud, integration testing, client engagement, documentation, test cases, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst,https://www.naukri.com/job-listings-business-analyst-kelsa-works-bengaluru-0-to-2-years-191125505497,Kelsa Works,0-2 Yrs,Not Disclosed,Bengaluru,"Business Analyst, Business analysis, Save",,business-analyst,bangalore,2025-12-04 12:36:02,Naukri,,Business Analyst,Kelsa Works,,,,0.0,2.0,Fresher (0 years),Bangalore,False,False," business analyst, business analysis, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst,https://www.naukri.com/job-listings-business-analyst-codilar-technologies-pvt-ltd-bengaluru-1-to-4-years-271125501760,Codilar,1-4 Yrs,Not Disclosed,Bengaluru,"ERP, Data analysis, Change management, B2B, Business analysis, Project management, Project planning, Continuous improvement, Save",,business-analyst,bangalore,2025-12-04 12:36:02,Naukri,,Business Analyst,Codilar,,,,1.0,4.0,Entry Level (0-2 years),Bangalore,False,False," erp, data analysis, change management, b2b, business analysis, project management, project planning, continuous improvement, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst- With Medicare Medicaid knowledge,https://www.naukri.com/job-listings-business-analyst-with-medicare-medicaid-knowledge-han-digital-solution-p-hubli-mangaluru-mysuru-bengaluru-belgaum-0-to-4-years-221125501146,Han Digital Solution,0-4 Yrs,Not Disclosed,"Hubli, Mangaluru, Mysuru, Bengaluru, Belgaum","Business process, Project development, Business Analyst, Business analysis, Healthcare, Advanced Excel, Subject Matter Expert, Operations, Save",,business-analyst,bangalore,2025-12-04 12:36:03,Naukri,,Business Analyst,Han Digital Solution,,,,0.0,4.0,Fresher (0 years),Bangalore,False,False," business process, project development, business analyst, business analysis, healthcare, advanced excel, subject matter expert, operations, save",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2025-12-09 20:13:03,5
T24 Business Analyst,https://www.naukri.com/job-listings-t24-business-analyst-cognizant-bengaluru-12-to-15-years-241125025599,Cognizant,12-15 Yrs,Not Disclosed,Bengaluru,"analytical, business requirements, documentation, business analysis, process optimization, training, data integrity, accounting, Save",,business-analyst,bangalore,2025-12-04 12:36:05,Naukri,,Business Analyst,Cognizant,,,,12.0,15.0,Senior Level (5+ years),Bangalore,False,False," analytical, business requirements, documentation, business analysis, process optimization, training, data integrity, accounting, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst - Camunda,https://www.naukri.com/job-listings-business-analyst-camunda-bnp-paribas-india-solutions-pvt-ltd-bengaluru-7-to-12-years-011225903508,BNP Paribas,7-12 Yrs,Not Disclosed,Bengaluru,"business analyst, insurance, front end, sprint, sla, user stories, business intelligence, capital markets, Save",,business-analyst,bangalore,2025-12-04 12:36:06,Naukri,,Business Analyst,BNP Paribas,,,,7.0,12.0,Senior Level (5+ years),Bangalore,False,False," business analyst, insurance, front end, sprint, sla, user stories, business intelligence, capital markets, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst,https://www.naukri.com/job-listings-business-analyst-bcits-bengaluru-2-to-5-years-271125028846,Bcits,2-5 Yrs,Not Disclosed,Bengaluru,"MDM, Documentation, FRD, Smart Meter, AMI, Integration, Brd, Testing, Save",,business-analyst,bangalore,2025-12-04 12:36:06,Naukri,,Business Analyst,Bcits,,,,2.0,5.0,Entry Level (0-2 years),Bangalore,False,False," mdm, documentation, frd, smart meter, ami, integration, brd, testing, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Lead GenAI Business Analyst,https://www.naukri.com/job-listings-lead-genai-business-analyst-indegene-lifesystems-pvt-ltd-hubli-mangaluru-mysuru-bengaluru-belgaum-3-to-7-years-281125500604,Indegene,3-7 Yrs,Not Disclosed,"Hubli, Mangaluru, Mysuru, Bengaluru, Belgaum","Business Analyst, RFI, Business analysis, Competitive analysis, Presales, Healthcare, Life sciences, RFQ, Save",,business-analyst,bangalore,2025-12-04 12:36:06,Naukri,,Business Analyst,Indegene,,,,3.0,7.0,Mid Level (3-5 years),Bangalore,False,False," business analyst, rfi, business analysis, competitive analysis, presales, healthcare, life sciences, rfq, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst,https://www.naukri.com/job-listings-business-analyst-ibu-consulting-hubli-mangaluru-mysuru-bengaluru-belgaum-5-to-10-years-271125500950,IBU Consulting,5-10 Yrs,Not Disclosed,"Hubli, Mangaluru, Mysuru, Bengaluru, Belgaum","Data analysis, Agile scrum, Business Analyst, Conflict resolution, Project management, Analytical, power bi, Management, Save",,business-analyst,bangalore,2025-12-04 12:36:06,Naukri,,Business Analyst,IBU Consulting,,,,5.0,10.0,Mid Level (3-5 years),Bangalore,False,False," data analysis, agile scrum, business analyst, conflict resolution, project management, analytical, power bi, management, save",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,2025-12-09 20:13:03,5
Business Analyst,https://www.naukri.com/job-listings-business-analyst-hsbc-electronic-data-processing-india-pvt-ltd-bengaluru-1-to-4-years-201125504404,Hsbc,1-4 Yrs,Not Disclosed,Bengaluru,"tableau, process analysis, business analysis, protocols, dashboards, reporting tools, scope management, Reporting, Save",,business-analyst,bangalore,2025-12-04 12:36:19,Naukri,,Business Analyst,Hsbc,,,,1.0,4.0,Entry Level (0-2 years),Bangalore,False,False," tableau, process analysis, business analysis, protocols, dashboards, reporting tools, scope management, reporting, save",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,2025-12-09 20:13:03,5
Business Analyst,https://www.naukri.com/job-listings-business-analyst-geekyants-bengaluru-2-to-3-years-121125034048,Geekyants,2-3 Yrs,7-9 Lacs PA,Bengaluru,"Business Analysis, Brd, Requirement Gathering, FSD, FRD, Analysis, Requirements, Save",,business-analyst,bangalore,2025-12-04 12:36:19,Naukri,,Business Analyst,Geekyants,7.0,9.0,8.0,2.0,3.0,Entry Level (0-2 years),Bangalore,False,False," business analysis, brd, requirement gathering, fsd, frd, analysis, requirements, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Regulatory and Clinical Business Analyst,https://www.naukri.com/job-listings-regulatory-and-clinical-business-analyst-infosys-limited-bengaluru-3-to-8-years-191125931765,Infosys,3-8 Yrs,Not Disclosed,Bengaluru,"regulatory, business analysis, technology solutions, configuration management, project life cycle, project management, project scheduling, program management, Save",,business-analyst,bangalore,2025-12-04 12:36:20,Naukri,,Business Analyst,Infosys,,,,3.0,8.0,Mid Level (3-5 years),Bangalore,False,False," regulatory, business analysis, technology solutions, configuration management, project life cycle, project management, project scheduling, program management, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst,https://www.naukri.com/job-listings-business-analyst-dr-martens-global-technology-centre-bengaluru-4-to-6-years-251125029666,Dr. Martens Global Technology Centre,4-6 Yrs,Not Disclosed,Hybrid - Bengaluru,"Sap Hybris, Magento, Sap Commerce Cloud, Retail, E-commerce, FMCG, SAP Copa, SAP, Save",,business-analyst,bangalore,2025-12-04 12:36:22,Naukri,,Business Analyst,Dr. Martens Global Technology Centre,,,,4.0,6.0,Mid Level (3-5 years),Bangalore,False,True," sap hybris, magento, sap commerce cloud, retail, e-commerce, fmcg, sap copa, sap, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst,https://www.naukri.com/job-listings-business-analyst-bioplus-life-sciences-bengaluru-3-to-7-years-011225503089,Bioplus Life Sciences,3-7 Yrs,Not Disclosed,Bengaluru,"Data analysis, Pharma, Analytical, Healthcare, Market research, Life sciences, Ophthalmology, Operations, Save",,business-analyst,bangalore,2025-12-04 12:36:22,Naukri,,Business Analyst,Bioplus Life Sciences,,,,3.0,7.0,Mid Level (3-5 years),Bangalore,False,False," data analysis, pharma, analytical, healthcare, market research, life sciences, ophthalmology, operations, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst,https://www.naukri.com/job-listings-business-analyst-tata-consultancy-services-chennai-bengaluru-7-to-12-years-251125009852,Tata Consultancy Services,7-12 Yrs,Not Disclosed,"Chennai, Bengaluru","payments, SWIFT, Business Analysis, Analysis, Save",,business-analyst,bangalore,2025-12-04 12:36:22,Naukri,,Business Analyst,Tata Consultancy Services,,,,7.0,12.0,Senior Level (5+ years),Bangalore,False,False," payments, swift, business analysis, analysis, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst with API,https://www.naukri.com/job-listings-business-analyst-with-api-bizdata-bengaluru-1-to-3-years-011225502753,Bizdata360,1-3 Yrs,Not Disclosed,Bengaluru,"System architecture, Business Analyst, XML, Analytical, JSON, Gap analysis, Test cases, Business process modeling, Save",,business-analyst,bangalore,2025-12-04 12:36:22,Naukri,,Business Analyst,Bizdata360,,,,1.0,3.0,Entry Level (0-2 years),Bangalore,False,False," system architecture, business analyst, xml, analytical, json, gap analysis, test cases, business process modeling, save",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,2025-12-09 20:13:03,5
Business Analyst,https://www.naukri.com/job-listings-business-analyst-meredith-bengaluru-1-to-3-years-241125031397,Meredith,1-3 Yrs,Not Disclosed,Hybrid - Bengaluru,"Advanced Excel, SQL, Microstrategy, Power Bi, Looker, Bi, Business analysis, Excel, Save",,business-analyst,bangalore,2025-12-04 12:36:35,Naukri,,Business Analyst,Meredith,,,,1.0,3.0,Entry Level (0-2 years),Bangalore,False,True," advanced excel, sql, microstrategy, power bi, looker, bi, business analysis, excel, save",False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,3,2025-12-09 20:13:03,5
Business Analyst / Project Manager,https://www.naukri.com/job-listings-business-analyst-project-manager-algoleap-bengaluru-3-to-6-years-011225502089,Algoleap Technologies,3-6 Yrs,Not Disclosed,Bengaluru,"excel, database management, data analytics, agile, sdlc, sql, DBMS, Project, Save",,business-analyst,bangalore,2025-12-04 12:36:35,Naukri,,Business Analyst,Algoleap Technologies,,,,3.0,6.0,Mid Level (3-5 years),Bangalore,False,False," excel, database management, data analytics, agile, sdlc, sql, dbms, project, save",False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2025-12-09 20:13:03,5
Business Analyst,https://www.naukri.com/job-listings-business-analyst-medi-assist-bengaluru-1-to-2-years-231025013646,Medi Assist,1-2 Yrs,3-3.5 Lacs PA,Bengaluru(Dairy Circle),"MIS, Business Analysis, Pivot Table, VLOOKUP, Data Management, Data Analysis, Advanced Excel, HLOOKUP, Save",,business-analyst,bangalore,2025-12-04 12:36:35,Naukri,,Business Analyst,Medi Assist,3.0,3.5,3.25,1.0,2.0,Entry Level (0-2 years),Bangalore,False,False," mis, business analysis, pivot table, vlookup, data management, data analysis, advanced excel, hlookup, save",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2025-12-09 20:13:03,5
Business Analyst,https://www.naukri.com/job-listings-business-analyst-rolling-rock-software-bengaluru-2-to-5-years-011225026853,Rolling Rock Software,2-5 Yrs,5-10 Lacs PA,Bengaluru,"Requirement Gathering, Brd, Business Analysis, Requirements, Analysis, Save",,business-analyst,bangalore,2025-12-04 12:36:36,Naukri,,Business Analyst,Rolling Rock Software,5.0,10.0,7.5,2.0,5.0,Entry Level (0-2 years),Bangalore,False,False," requirement gathering, brd, business analysis, requirements, analysis, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst,https://www.naukri.com/job-listings-business-analyst-teamlease-digital-hyderabad-bengaluru-6-to-10-years-101125014066,Teamlease Digital,6-10 Yrs,25-30 Lacs PA,"Hybrid - Hyderabad, Bengaluru","data warehouse concepts, BI tools, Data Analysis, Microsoft Office, Tableau, Power Bi, Bi, Concepts, Save",,business-analyst,bangalore,2025-12-04 12:36:37,Naukri,,Business Analyst,Teamlease Digital,25.0,30.0,27.5,6.0,10.0,Senior Level (5+ years),Bangalore,False,True," data warehouse concepts, bi tools, data analysis, microsoft office, tableau, power bi, bi, concepts, save",False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,2,2025-12-09 20:13:03,5
Business Analyst,https://www.naukri.com/job-listings-business-analyst-payu-india-bengaluru-2-to-4-years-191125507118,PayU,2-4 Yrs,Not Disclosed,Bengaluru,"Data analysis, Business Analyst, Compliance, Analytical, Customer retention, Investigation, Business process management, Business intelligence, Save",,business-analyst,bangalore,2025-12-04 12:36:37,Naukri,,Business Analyst,PayU,,,,2.0,4.0,Entry Level (0-2 years),Bangalore,False,False," data analysis, business analyst, compliance, analytical, customer retention, investigation, business process management, business intelligence, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst,https://www.naukri.com/job-listings-business-analyst-pierian-services-bengaluru-3-to-5-years-011225501770,PIERIAN,3-5 Yrs,Not Disclosed,Bengaluru,"Automation, Managed services, Business Analyst, Process improvement, Analytical, Consulting, Market research, international clients, Save",,business-analyst,bangalore,2025-12-04 12:36:38,Naukri,,Business Analyst,PIERIAN,,,,3.0,5.0,Mid Level (3-5 years),Bangalore,False,False," automation, managed services, business analyst, process improvement, analytical, consulting, market research, international clients, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst,https://www.naukri.com/job-listings-business-analyst-slk-digital-private-limited-bengaluru-20-to-25-years-201125924128,SLK Digital,20-25 Yrs,Not Disclosed,Bengaluru,"compliance, risk management, it security, oracle, database technologies, advocate, cybersecurity, sql server, Save",,business-analyst,bangalore,2025-12-04 12:36:38,Naukri,,Business Analyst,SLK Digital,,,,20.0,25.0,Senior Level (5+ years),Bangalore,False,False," compliance, risk management, it security, oracle, database technologies, advocate, cybersecurity, sql server, save",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2025-12-09 20:13:03,5
Business Analyst,https://www.naukri.com/job-listings-business-analyst-keyloop-hyderabad-1-to-3-years-021225500563,Keyloop,1-3 Yrs,Not Disclosed,Hyderabad,"Excel, Business Analyst, Process improvement, Manager Technology, power bi, Conditional formatting, Operations, Recruitment, Save",,business-analyst,hyderabad,2025-12-04 12:36:54,Naukri,,Business Analyst,Keyloop,,,,1.0,3.0,Entry Level (0-2 years),Hyderabad,False,False," excel, business analyst, process improvement, manager technology, power bi, conditional formatting, operations, recruitment, save",False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,2,2025-12-09 20:13:03,5
Oliver Wyman Business Analyst (SQL & Excel) or,https://www.naukri.com/job-listings-oliver-wyman-business-analyst-sql-excel-or-oliver-wyman-hyderabad-gurugram-1-to-5-years-011225504112,Oliver Wyman,1-5 Yrs,Not Disclosed,"Hyderabad, Gurugram","Financial statements, Business Analyst, Business analytics, Analytical, Management consulting, Cash flow, Operations, Analytics, Save",,business-analyst,hyderabad,2025-12-04 12:36:55,Naukri,,Business Analyst,Oliver Wyman,,,,1.0,5.0,Entry Level (0-2 years),Delhi NCR,False,False," financial statements, business analyst, business analytics, analytical, management consulting, cash flow, operations, analytics, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst (Night Shift),https://www.naukri.com/job-listings-business-analyst-night-shift-oxane-partners-hyderabad-1-to-3-years-261125038029,Oxane Partners,1-3 Yrs,Not Disclosed,Hyderabad,"Business Analysis, Business Analytics, Brd, Requirement Gathering, Analysis, Analytics, Requirements, Save",,business-analyst,hyderabad,2025-12-04 12:36:55,Naukri,,Business Analyst,Oxane Partners,,,,1.0,3.0,Entry Level (0-2 years),Hyderabad,False,False," business analysis, business analytics, brd, requirement gathering, analysis, analytics, requirements, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst / Consultant / Program Manager,https://www.naukri.com/job-listings-business-analyst-consultant-program-manager-cognizant-hyderabad-5-to-10-years-271125013185,Cognizant,5-10 Yrs,Not Disclosed,Hyderabad,"Program Management, Business Strategy, Project Management, Program, Project, Consulting, Business analysis, Management, Save",,business-analyst,hyderabad,2025-12-04 12:36:55,Naukri,,Business Analyst,Cognizant,,,,5.0,10.0,Mid Level (3-5 years),Hyderabad,False,False," program management, business strategy, project management, program, project, consulting, business analysis, management, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst,https://www.naukri.com/job-listings-business-analyst-basavatarakam-indo-american-cancer-hospital-hyderabad-4-to-8-years-021225504503,BIACH&RI,4-8 Yrs,Not Disclosed,Hyderabad,"senior management, project management, business requirements, business analysis, process improvement, Project, Management, Requirements, Save",,business-analyst,hyderabad,2025-12-04 12:36:57,Naukri,,Business Analyst,BIACH&RI,,,,4.0,8.0,Mid Level (3-5 years),Hyderabad,False,False," senior management, project management, business requirements, business analysis, process improvement, project, management, requirements, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst,https://www.naukri.com/job-listings-business-analyst-milestone-technologies-inc-hyderabad-3-to-5-years-021225500016,"Milestone Technologies, Inc",3-5 Yrs,Not Disclosed,Hyderabad,"Data validation, Business Analyst, Data modeling, Business analysis, Agile, data governance, Data structures, Data quality, Save",,business-analyst,hyderabad,2025-12-04 12:36:58,Naukri,,Business Analyst,"Milestone Technologies, Inc",,,,3.0,5.0,Mid Level (3-5 years),Hyderabad,False,False," data validation, business analyst, data modeling, business analysis, agile, data governance, data structures, data quality, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst,https://www.naukri.com/job-listings-business-analyst-qentelli-hyderabad-7-to-12-years-041225015799,Qentelli,7-12 Yrs,Not Disclosed,Hyderabad,"ETL Workflows, Power Bi, Qa Manual Testing, Tableau, SQL, Workflow, ETL, Manual, Save",,business-analyst,hyderabad,2025-12-04 12:36:58,Naukri,,Business Analyst,Qentelli,,,,7.0,12.0,Senior Level (5+ years),Hyderabad,False,False," etl workflows, power bi, qa manual testing, tableau, sql, workflow, etl, manual, save",False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,4,2025-12-09 20:13:03,5
Business Analyst,https://www.naukri.com/job-listings-business-analyst-colruyt-it-consultancy-india-hyderabad-coimbatore-10-to-15-years-261125922993,Colruyt It Consultancy India,10-15 Yrs,35-37.5 Lacs PA,"Hyderabad, Coimbatore","Api Integration, Business Analysis, Brd, FRD, Data Modeling, Business Research, Business Analytics, Waterfall, Save",,business-analyst,hyderabad,2025-12-04 12:36:59,Naukri,,Business Analyst,Colruyt It Consultancy India,35.0,37.5,36.25,10.0,15.0,Senior Level (5+ years),Hyderabad,False,False," api integration, business analysis, brd, frd, data modeling, business research, business analytics, waterfall, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst,https://www.naukri.com/job-listings-business-analyst-thryve-digital-health-llp-hyderabad-chennai-4-to-6-years-031225929485,Thryve Digital,4-6 Yrs,Not Disclosed,"Hyderabad, Chennai","business analyst, domain knowledge, medical, software development, business analysis, emr, sql, healthcare, Save",,business-analyst,hyderabad,2025-12-04 12:36:59,Naukri,,Business Analyst,Thryve Digital,,,,4.0,6.0,Mid Level (3-5 years),Hyderabad,False,False," business analyst, domain knowledge, medical, software development, business analysis, emr, sql, healthcare, save",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2025-12-09 20:13:03,5
Business Analyst,https://www.naukri.com/job-listings-business-analyst-prudent-globaltech-solutions-private-limited-hyderabad-5-to-10-years-020725928708,Prudent Globaltech Solutions,5-10 Yrs,Not Disclosed,Hyderabad,"business analysis, user stories, development methodologies, software development cycle, sdlc, test scenarios, test cases, wireframing, Save",,business-analyst,hyderabad,2025-12-04 12:36:59,Naukri,,Business Analyst,Prudent Globaltech Solutions,,,,5.0,10.0,Mid Level (3-5 years),Hyderabad,False,False," business analysis, user stories, development methodologies, software development cycle, sdlc, test scenarios, test cases, wireframing, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
AX/Dynamics 365 Business Analysts,https://www.naukri.com/job-listings-ax-dynamics-365-business-analysts-vertiscript-global-it-solution-hyderabad-6-to-11-years-031225503095,Vertiscript Global It Solution,6-11 Yrs,Not Disclosed,Hyderabad,"Supply chain, ERP, Application support, Data migration, Project management, Customer service, EDI, JIRA, Save",,business-analyst,hyderabad,2025-12-04 12:37:00,Naukri,,Business Analyst,Vertiscript Global It Solution,,,,6.0,11.0,Senior Level (5+ years),Hyderabad,False,False," supply chain, erp, application support, data migration, project management, customer service, edi, jira, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst,https://www.naukri.com/job-listings-business-analyst-shobiz-experiential-chennai-0-to-2-years-261125502890,Shobiz Experiential Communications,0-2 Yrs,Not Disclosed,Chennai,"Root cause analysis, Manager Quality Assurance, Web analytics, data security, Marketing campaigns, Workflow, Visio, Data warehousing, Save",,business-analyst,chennai,2025-12-04 12:38:28,Naukri,,Business Analyst,Shobiz Experiential Communications,,,,0.0,2.0,Fresher (0 years),Chennai,False,False," root cause analysis, manager quality assurance, web analytics, data security, marketing campaigns, workflow, visio, data warehousing, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Cards business analyst,https://www.naukri.com/job-listings-cards-business-analyst-cognizant-chennai-5-to-10-years-301125002946,Cognizant,5-10 Yrs,14-22.5 Lacs PA,Hybrid - Chennai,"Cards, Business Analytics, Payment Gateways, Gateways, Payments, Analytics, Business analysis, Save",,business-analyst,chennai,2025-12-04 12:38:29,Naukri,,Business Analyst,Cognizant,14.0,22.5,18.25,5.0,10.0,Mid Level (3-5 years),Chennai,False,True," cards, business analytics, payment gateways, gateways, payments, analytics, business analysis, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst - Cards,https://www.naukri.com/job-listings-business-analyst-cards-cognizant-chennai-14-to-18-years-031225011378,Cognizant,14-18 Yrs,Not Disclosed,Chennai,"cards, specifications, swagger, java, solution design, cisco call manager, voip, technical specifications, Save",,business-analyst,chennai,2025-12-04 12:38:30,Naukri,,Business Analyst,Cognizant,,,,14.0,18.0,Senior Level (5+ years),Chennai,False,False," cards, specifications, swagger, java, solution design, cisco call manager, voip, technical specifications, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst,https://www.naukri.com/job-listings-business-analyst-incedo-technology-solutions-ltd-chennai-4-to-6-years-281125919309,Incedo,4-6 Yrs,Not Disclosed,Chennai,"business analyst, project management, power bi, business analysis, process improvement, user stories, business intelligence, tableau, Save",,business-analyst,chennai,2025-12-04 12:38:31,Naukri,,Business Analyst,Incedo,,,,4.0,6.0,Mid Level (3-5 years),Chennai,False,False," business analyst, project management, power bi, business analysis, process improvement, user stories, business intelligence, tableau, save",False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,2,2025-12-09 20:13:03,5
Business Analyst,https://www.naukri.com/job-listings-business-analyst-ntt-data-inc-chennai-5-to-10-years-021225030659,"NTT DATA, Inc.",5-10 Yrs,4-8 Lacs PA,Chennai,"BPO, Business Analysis, Lean, Six Sigma, RPA, Brd, Annuity, To-Be, Save",,business-analyst,chennai,2025-12-04 12:38:33,Naukri,,Business Analyst,"NTT DATA, Inc.",4.0,8.0,6.0,5.0,10.0,Mid Level (3-5 years),Chennai,False,False," bpo, business analysis, lean, six sigma, rpa, brd, annuity, to-be, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst Loan IQ,https://www.naukri.com/job-listings-business-analyst-loan-iq-wipro-chennai-8-to-13-years-011225014222,Wipro,8-13 Yrs,Not Disclosed,Hybrid - Chennai,"Loaniq, LIQ, Business Analysis, ARR, Requirement Gathering, Alternate Reference Rate, Analysis, IQ, Save",,business-analyst,chennai,2025-12-04 12:38:34,Naukri,,Business Analyst,Wipro,,,,8.0,13.0,Senior Level (5+ years),Chennai,False,True," loaniq, liq, business analysis, arr, requirement gathering, alternate reference rate, analysis, iq, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Loan IQ Business Analyst / Platform Specialist,https://www.naukri.com/job-listings-loan-iq-business-analyst-platform-specialist-ernst-young-llp-chennai-7-to-12-years-281125928453,EY,7-12 Yrs,Not Disclosed,Chennai,"business analyst, gl, gap analysis, loans, syndicated loans, regulatory reporting, data migration, subject matter expert, Save",,business-analyst,chennai,2025-12-04 12:38:36,Naukri,,Business Analyst,EY,,,,7.0,12.0,Senior Level (5+ years),Chennai,False,False," business analyst, gl, gap analysis, loans, syndicated loans, regulatory reporting, data migration, subject matter expert, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst -GTI-TVT,https://www.naukri.com/job-listings-business-analyst-gti-tvt-photon-interactive-pvt-ltd-chennai-2-to-6-years-201125911797,Photon,2-6 Yrs,Not Disclosed,Chennai,"business analyst, sales forecasting, forecasting, MIS, portfolio management, scm, Management, Sales, Save",,business-analyst,chennai,2025-12-04 12:38:47,Naukri,,Business Analyst,Photon,,,,2.0,6.0,Entry Level (0-2 years),Chennai,False,False," business analyst, sales forecasting, forecasting, mis, portfolio management, scm, management, sales, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst,https://www.naukri.com/job-listings-business-analyst-cgi-chennai-4-to-6-years-191125038309,CGI,4-6 Yrs,Not Disclosed,Hybrid - Chennai,"Procurement, ERP, Accounts Receivable, Business Analysis, Accounts Payable, Finance, Receivable, Payables, Save",,business-analyst,chennai,2025-12-04 12:38:48,Naukri,,Business Analyst,CGI,,,,4.0,6.0,Mid Level (3-5 years),Chennai,False,True," procurement, erp, accounts receivable, business analysis, accounts payable, finance, receivable, payables, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
