job_title,job_url,company_name,experience,salary,location,skills,description,search_keyword,search_location,scraped_at,source
Data Scientist,https://www.naukri.com/job-listings-data-scientist-wroots-global-pune-bangalore-rural-bengaluru-6-to-10-years-261125012121,Wipro,6-10 Yrs,Not Disclosed,"Pune, Bangalore Rural, Bengaluru","Machine Learning, Data Science, Python, Tensorflow, Generative Ai, Langchain, Pytorch, Agentic Ai, Save",N/A,data-scientist,pune,2025-12-04 12:24:35,Naukri
ML / Data Scientist / Gen AI Specialist,https://www.naukri.com/job-listings-ml-data-scientist-gen-ai-specialist-gibots-pune-0-to-4-years-030724500606,Gibots,0-4 Yrs,Not Disclosed,Pune,"Relationship management, Health insurance, Sales, Networking, Relationship building, PAAS, Customer support, B2B Sales, Save",N/A,data-scientist,pune,2025-12-04 12:24:47,Naukri
Data Scientist,https://www.naukri.com/job-listings-data-scientist-capgemini-pune-chennai-bengaluru-6-to-11-years-271025023099,Capgemini,6-11 Yrs,Not Disclosed,"Hybrid - Pune, Chennai, Bengaluru","Generative Ai, Machine Learning, Data Science, Artificial Intelligence, Natural Language Processing, Deep Learning, Python, Data, Save",N/A,data-scientist,pune,2025-12-04 12:24:48,Naukri
Deep Learning / Machine Learning / Data Scientist Intern,https://www.naukri.com/job-listings-deep-learning-machine-learning-data-scientist-intern-pivotchain-pune-0-to-2-years-111224502998,Pivotchain Solutions,No fixed duration,Unpaid,Pune,Save,N/A,data-scientist,pune,2025-12-04 12:24:48,Naukri
Data Scientist,https://www.naukri.com/job-listings-data-scientist-volkswagen-group-technology-solution-pune-gurugram-bengaluru-6-to-8-years-061125022733,Volkswagen Group Technology Solution,6-8 Yrs,Not Disclosed,"Hybrid - Pune, Gurugram, Bengaluru","Data Science, Opencv, Aiml, Computer Vision, Data, Vision, Science, Computer, Save",N/A,data-scientist,pune,2025-12-04 12:24:49,Naukri
Data Scientist,https://www.naukri.com/job-listings-data-scientist-jash-data-sciences-pune-0-to-5-years-051224504516,Jash Data Sciences,0-5 Yrs,Not Disclosed,Pune,"Computer science, Performance tuning, GIT, Postgresql, Django, Machine learning, OLAP, OLTP, Save",N/A,data-scientist,pune,2025-12-04 12:24:49,Naukri
AIML/Data Scientist,https://www.naukri.com/job-listings-aiml-data-scientist-spa-systems-pune-bengaluru-delhi-ncr-2-to-7-years-080725022584,SPA Systems,2-7 Yrs,12-22 Lacs PA,"Hybrid - Pune, Bengaluru, Delhi / NCR","Data Science, AI/ML, scikit-learnaiml, data analysis, data, natural language processing, Tableau, Machine Learning, Save",N/A,data-scientist,pune,2025-12-04 12:24:50,Naukri
Data Scientist,https://www.naukri.com/job-listings-data-scientist-flairminds-pune-0-to-3-years-061224502088,Flairminds Software,0-3 Yrs,Not Disclosed,Pune,"Data Scientist, Save",N/A,data-scientist,pune,2025-12-04 12:24:50,Naukri
Data Scientist,https://www.naukri.com/job-listings-data-scientist-scimitar-research-pune-0-to-1-years-090424501380,Scimitar Research,0-1 Yrs,Not Disclosed,Pune,"Computer science, Data analysis, PDF, data science, data manipulation, Demand forecasting, Machine learning, Programming, Save",N/A,data-scientist,pune,2025-12-04 12:24:51,Naukri
Data Scientist - Credit Risk - 2+ Year - Remote,https://www.naukri.com/job-listings-data-scientist-credit-risk-2-year-remote-crescendo-global-leadership-hiring-india-pune-2-to-6-years-241125002332,Crescendo Global,2-6 Yrs,Not Disclosed,Remote,"LTV modelling, Credit Risk, SQL, risk reward trade off modelling, Consumer Lending, Portfolio Risk, Analytics, Credit Cards, Save",N/A,data-scientist,pune,2025-12-04 12:24:52,Naukri
Lead Gen AI Data Scientist - GenAI,https://www.naukri.com/job-listings-lead-gen-ai-data-scientist-genai-fractal-analytics-ltd-mumbai-pune-chennai-gurugram-bengaluru-2-to-7-years-040225507524,Fractal Analytics,2-7 Yrs,Not Disclosed,"Pune, Mumbai, Chennai, Gurugram, Bengaluru","Career development, GCP, Analytical, Machine learning, Application development, Open source, Analytics, SQL, Save",N/A,data-scientist,pune,2025-12-04 12:24:53,Naukri
Data Scientist,https://www.naukri.com/job-listings-data-scientist-indocays-pune-6-to-11-years-211125013413,Indocays,6-11 Yrs,Not Disclosed,Hybrid - Pune,"Linux, Cloudera, Hadoop, Python, SQL, Data, Save",N/A,data-scientist,pune,2025-12-04 12:24:53,Naukri
Data Scientist - LLM / Machine Learning,https://www.naukri.com/job-listings-data-scientist-llm-machine-learning-jero-technologies-mumbai-pune-5-to-10-years-211125919540,Jero Technologies,5-10 Yrs,Not Disclosed,"Pune, Mumbai","Data Scientist, Azure, PyTorch, Machine learning, Scikit-learn, statistical modeling, data structures, LLM, Save",N/A,data-scientist,pune,2025-12-04 12:24:54,Naukri
Data Scientist,https://www.naukri.com/job-listings-data-scientist-vrkp-sponge-power-plant-pune-7-to-12-years-291125017373,VRK Power,7-12 Yrs,Not Disclosed,Pune,"Big Data, Data Visualization, Data Analytics, Machine Learning, Python, Power Bi, Data Cleansing, Data Modeling, Save",N/A,data-scientist,pune,2025-12-04 12:24:55,Naukri
Data Scientist,https://www.naukri.com/job-listings-data-scientist-allegis-services-india-hyderabad-pune-bengaluru-5-to-9-years-121125029041,TEKsystems,5-9 Yrs,Not Disclosed,"Hybrid - Pune, Hyderabad, Bengaluru","Agentic Ai, Celery, Artificial Intelligence, Redis, Machine Learning, Natural Language Processing, Fast Api, Python, Save",N/A,data-scientist,pune,2025-12-04 12:24:55,Naukri
Senior Data Scientist - Machine Learning,https://www.naukri.com/job-listings-senior-data-scientist-machine-learning-zorba-consulting-pune-5-to-8-years-131125914187,Leading Client,5-8 Yrs,Not Disclosed,Pune,"Data Science, R, Power BI, Data Scientist, Statistical Modeling, Data Visualization, Data Modeling, Tableau, Save",N/A,data-scientist,pune,2025-12-04 12:24:56,Naukri
Data Scientist - Python,https://www.naukri.com/job-listings-data-scientist-python-hexaware-technologies-pune-chennai-bengaluru-6-to-9-years-101125033165,Hexaware Technologies,6-9 Yrs,Not Disclosed,"Hybrid - Pune, Chennai, Bengaluru","Data Science, Pandas, SDGym, Jupyter Notebook, Python, Tensorflow, Pytorch, Matplotlib, Save",N/A,data-scientist,pune,2025-12-04 12:24:57,Naukri
Lead Gen AI Data Scientist - GenAI,https://www.naukri.com/job-listings-lead-gen-ai-data-scientist-genai-neal-analytics-mumbai-pune-chennai-gurugram-bengaluru-4-to-9-years-161024500826,Neal Analytics,4-9 Yrs,Not Disclosed,"Pune, Mumbai, Chennai, Gurugram, Bengaluru","Career development, GCP, Analytical, Machine learning, Application development, Open source, Analytics, SQL, Save",N/A,data-scientist,pune,2025-12-04 12:24:57,Naukri
Data Scientist,https://www.naukri.com/job-listings-data-scientist-datamatics-business-solutions-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-9-years-090525501152,Datamatics Business Solutions,4-9 Yrs,Not Disclosed,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru","Computer science, Backend, Version control, Machine learning, Data quality, Business solutions, Monitoring, SQL, Save",N/A,data-scientist,pune,2025-12-04 12:24:58,Naukri
Data Scientist - LLM Engineering,https://www.naukri.com/job-listings-data-scientist-llm-engineering-zorba-consulting-pune-bengaluru-4-to-6-years-121125911103,Leading Client,4-6 Yrs,Not Disclosed,"Hybrid - Pune, Bengaluru","Data Science, VectorDB, PyTorch, Data Scientist, LangChain, RAG, LLM, Machine Learning, Save",N/A,data-scientist,pune,2025-12-04 12:24:59,Naukri
Data Scientist,https://www.naukri.com/job-listings-data-scientist-photon-infotech-p-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-8-to-12-years-200225503852,Photon,8-12 Yrs,Not Disclosed,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru","Automation, orchestration, Coding, Analytical, Machine learning, SCALA, Infrastructure, Mentor, Save",N/A,data-scientist,pune,2025-12-04 12:24:59,Naukri
ML / Data Scientist / Gen AI Specialist,https://www.naukri.com/job-listings-ml-data-scientist-gen-ai-specialist-aiqod-pune-0-to-4-years-010824500670,Aiqod,0-4 Yrs,Not Disclosed,Pune,"software architecture, Interpersonal skills, data science, Data modeling, Analytical, Machine learning, Data structures, Statistics, Save",N/A,data-scientist,pune,2025-12-04 12:25:12,Naukri
